"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98652089013081","2.03079349698308","2.13642814551442","2.07180843325554","2.07016550551812","2.04017152642278","1.97418577229351","1.82006725193537","1.84788543042296","1.80177611336087","1.7061638348105","1.6541335743823","1.58867828580644","1.54762153297511","1.4288333722917","1.33892505699361","1.2883158228951","1.2190999019848","1.18547347740795","1.1600366173472","1.15347814360769","1.14522546191932","1.08827409192943","1.02789378137014","0.975640379508806","0.942203170932421","0.938457141320535","0.922697603035776","0.919994366184889","0.904860014358344","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.592503992328245","0.580991228506553","0.558244048042687","0.53337645733297","0.499126587986901","0.485295393038357","0.478976478395572","0.449443179280552","0.43797180486385","0.421971088534251","0.409398555086096","0.404149916749529","0.398573085657035","0.404138084259597","0.392044974219788","0.381527241296898","0.374006423590286","0.36084947489824","0.354563063523479","0.342942701150963","0.346608116064888","0.339464266436353","0.334776584808493","0.325135874338041","0.304942604118976","0.297271629670858","0.292778728592722","0.287587170509956","0.281995679620067","0.271065393830261","","",
"Ecuador","ECU","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.352990831209259","0.345490031946356","0.362196366200837","0.357295676645243","0.38010665643026","0.413652033660692","0.466474835911039","0.464822572500646","0.441459683775715","0.409259216059444","0.413082083393572","0.436758036042117","0.41818507751678","0.415353403426182","0.407495537138487","0.41717443496331","0.426623367127246","0.42454682835593","0.412850184428592","0.446926423520099","0.466118909788382","0.430379070076234","0.407284260898763","0.415396948219822","0.421403640163239","0.418167399899127","0.405923376307568","0.383981574579566","0.394729730181606","0.386324228977112","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761942417277955","0.767372995584168","0.747093842055563","0.740090546907585","0.675243079606639","0.688011363191476","0.691819107238388","0.702993456812469","0.696756845135496","0.689901012367044","0.637844927486148","0.681053083730081","0.679539103490206","0.67672270161659","0.70622645745101","0.758894997751486","0.747633100959586","0.749871793654146","0.724747118800024","0.720529385133988","0.694444699825252","0.701004003674593","0.716497493182577","0.697455733918072","0.694362996145451","0.687015667966113","0.672800276846881","0.676519733021564","0.657445854999781","0.626498858637319","","",
"Euro area","EMU","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.328892391596617","0.322208113906361","0.308743386410357","0.304330560674719","0.296817325444843","0.295673708378483","0.297231424169184","0.286297125273498","0.282390200444436","0.272491549355573","0.264227220589656","0.263170180736518","0.261182637096204","0.264935034225401","0.260261745457476","0.255169005377459","0.245713101587119","0.235315970264064","0.229362042424751","0.222217257456693","0.223098563762854","0.21144986239716","0.210622899146277","0.206764095936832","0.193004743406536","0.193287557794356","0.189619397482036","0.185060767161461","0.177216793930511","0.165854424626843","","",
"Eritrea","ERI","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38097674172258","0.480799054728818","0.459585777417388","0.489659326826607","0.487378893026487","0.430892721821579","0.311164543070318","0.331524085638086","0.337012603584125","0.338932517147322","0.319642116915439","0.333190662862039","0.323663085143207","0.278417368769684","0.243656595913847","0.235609172439046","0.230433858165543","0.231693756719719","0.241190540967445","0.252997533116677","","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.291534449591979","0.293752967952643","0.304506709181761","0.288759061787365","0.295448824529961","0.302774341100702","0.28210413773634","0.293890727766343","0.290152281267856","0.301612363413985","0.302035114066452","0.292071942173751","0.301629012760529","0.298429875467641","0.30474073237627","0.307093276111963","0.287651733201161","0.288122665129531","0.261103078778773","0.240539481713638","0.228253180971051","0.231095811359","0.233690101613853","0.213725693182688","0.20917764813855","0.214252815418632","0.200431073333704","0.207576684055934","0.198002820751422","0.181264932481382","","",
"Estonia","EST","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58571964650482","1.59838272620093","1.37852539123715","1.27943322946757","1.20973119878111","1.07228857619837","1.04274537601366","0.949310572136783","0.999694282745573","0.940428552704343","0.869225752773485","0.734442654382238","0.853588455328484","0.828611835410242","0.793888909583037","0.978338578234394","0.872248488282332","0.785446436220134","0.885535391718221","0.798244823317653","0.678876478670818","0.677166623956075","0.668914333577556","0.590910336795326","0.37849975770065","","",
"Ethiopia","ETH","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174675659106173","0.189729938307068","0.135525765365593","0.152880803969004","0.172592612945653","0.184934913013156","0.183696232923928","0.189905835585792","0.207636519522499","0.194387752663052","0.205156855797214","0.234128896360745","0.239546324910667","0.268946937322425","0.251429661237731","0.213042380872382","0.205538188118499","0.203535850039136","0.200052768959673","0.185000965033941","0.162861146793733","0.170712196902311","0.176712818278252","0.189953479088793","0.210908350575421","0.199568556442846","0.211792596397105","0.204280450156648","0.208411020217745","0.204819237057525","","",
"European Union","EUU","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.393603588909968","0.382307267540324","0.365595487049111","0.361144980642533","0.350503594224498","0.347060071895635","0.350410237179511","0.334584596358077","0.324080672949817","0.309482051624219","0.298570613900542","0.297175585630224","0.293197751360408","0.298311298478653","0.29121273425964","0.28413733666971","0.275242061046275","0.263736706616378","0.256167622567006","0.248024417887774","0.249136948208988","0.237291655721859","0.234424501032565","0.228731723944984","0.214146037713446","0.213665243148838","0.210203593242651","0.20591511896462","0.197311829541342","0.184515631366175","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.553749551538491","0.598312308287131","0.637259504764632","0.653568337149675","0.676033240255811","0.711811541986303","0.717146636276145","0.716244439796634","0.638797108307338","0.59428163174059","0.603986001126093","0.602558595408797","0.563703024178159","0.563122401768421","0.519145298028738","0.514988296803038","0.481315496396854","0.440486501057874","0.448455684171477","0.435774137829692","0.440130386433358","0.434289437772367","0.448580361085406","0.445356195185629","0.440667542200452","0.414593694187151","0.408910250501949","0.410074839664363","0.403429384570556","0.398562750093893","","",
"Finland","FIN","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.349798924874867","0.375560045502649","0.368278625464116","0.37910059711882","0.408781063846265","0.367108057532318","0.395032973354062","0.359924829937506","0.322438508322091","0.304810203084919","0.280982635296234","0.303604524294869","0.309991509184912","0.343518449374654","0.311767176443278","0.248566108966209","0.288747792828116","0.266360373457335","0.230024256721361","0.239276375264393","0.267626204396938","0.230050742733531","0.209142149329557","0.214376747535933","0.197885497498588","0.182574508945882","0.189525727175104","0.172891889746253","0.177142412129459","0.159807389242652","","",
"Fiji","FJI","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.261277169573624","0.264635718187388","0.264092855886653","0.251401999133585","0.239202664196015","0.236702291290321","0.244947806076439","0.243952478383475","0.234399879468421","0.221343563243763","0.243185192727715","0.306115468497878","0.250989129706947","0.296510550587231","0.394221081593089","0.343544284084022","0.360828215058719","0.332278387602162","0.253186727445943","0.256745314314937","0.298224071331103","0.277853269048433","0.25423967661149","0.266315200791271","0.287891497193559","0.294711410319133","0.316860364518878","0.326482465621657","0.310680861288453","0.312499440441536","","",
"France","FRA","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.214461465122905","0.226779577947541","0.216137816049783","0.206192968611112","0.198548217004001","0.198878255054842","0.204825872313357","0.195345967618744","0.200153625348894","0.190378655047591","0.18232107411098","0.1805043581615","0.175772542077843","0.177011122585095","0.172633506844715","0.17109921276761","0.163011753783484","0.155417524405633","0.152954370328581","0.15120630037722","0.150062508741866","0.141505724433228","0.142444590459119","0.141686931689725","0.126889173460834","0.127624400296222","0.127303968807234","0.126002337289424","0.119499900826288","0.114842003641394","","",
"Faroe Islands","FRO","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.404868883118882","0.374391002830645","0.376402956271741","0.383706452613419","0.396318788874916","0.421889231231241","0.444379557404769","0.438354642909965","0.418142058130425","0.472235419066491","0.438355266566489","0.49322339486714","0.508898239499634","0.498715138838025","0.436729750675736","0.44489891920342","0.390753182019671","0.41873871144588","0.346488848068388","0.366307828898995","0.404382569310065","0.452126130340959","0.462797195832359","0.473948792553772","0.53234984019132","0.548940936500124","0.517349214420241","0.541420928268761","","",
"Gabon","GAB","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.498882222817271","0.522892549353885","0.536016146432916","0.529325141759487","0.507083378173415","0.544745945267508","0.586229496454029","0.530559047689027","0.589267465840396","0.610613060200054","0.627491643531206","0.629530575641986","0.603751093422033","0.638036557144549","0.599228726965154","0.580735186331692","0.5363737965401","0.459469321688446","0.506934174607374","0.499549618448748","0.516712946317407","0.484170882001619","0.445689378939458","0.436214182895733","0.430448173417374","0.42549913462621","0.437212893989243","0.3612744997446","0.344156671414144","0.33958072149422","","",
"United Kingdom","GBR","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310302318273279","0.318739983589252","0.310351663239075","0.29385083640223","0.279727257405795","0.268553546115066","0.272865266233107","0.251244578879923","0.244395834226648","0.235779231708063","0.230036087353029","0.231273096655793","0.221218350713856","0.219469652313033","0.214456881394411","0.208052365820738","0.204081850933179","0.194737570939509","0.189465029892638","0.179606409673263","0.18134071817666","0.165720201551831","0.171488982736833","0.163376009571621","0.14499704956121","0.136660783561854","0.127004245966405","0.119478911274094","0.115468911912617","0.109925020122603","","",
"Georgia","GEO","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96668545995725","1.89868630918792","2.71105625633055","3.07416942973007","2.22620018860714","1.70008123316742","1.18869022177947","0.933498326288105","0.818456674473626","0.720689144807161","0.746821150178674","0.525844108670703","0.419238657179341","0.402999050406317","0.406240987430311","0.466391307133848","0.472483508151767","0.502736029201516","0.421986218218839","0.508557185605721","0.453093977514473","0.517035016501432","0.53602635835418","0.564058650996389","0.583523478072481","0.61522202938457","0.627088457025676","0.6030822333744","0.565765591236825","0.569323952591266","","",
"Ghana","GHA","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.211885495533714","0.184664570431598","0.213877362106359","0.211269278163515","0.221830594849382","0.22846344304554","0.240782108330272","0.242949955341103","0.329177316402558","0.34011475532177","0.286109787997574","0.297631630473871","0.340768936144245","0.311281749012026","0.275783314901902","0.274453148416266","0.311805564188383","0.320235819323179","0.27859288378532","0.307143000526307","0.318211829318085","0.292981218118103","0.333319413618177","0.332291300047117","0.311902308312595","0.31939072543513","0.314645917298906","0.30801281614992","0.318505189351529","0.320816029330253","","",
"Gibraltar","GIB","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.283412343678898","0.281718104796451","0.280818506064401","0.274971911296815","0.274267369764705","0.271550474525755","0.275639287323573","0.274843790845162","0.279569927870467","0.283165284443321","0.287841498305173","0.292592044656144","0.288855639639949","0.297545337557106","0.302713344976501","0.303867099803971","0.311781461268586","0.304172253439447","0.29652547376104","0.316304184382666","0.355870889897719","0.353134380192419","0.315596202514376","0.266888657597031","0.264458365787489","0.288826642111275","0.289355695637234","0.310709018813372","0.327994454336012","0.327113794043852","","",
"Gambia, The","GMB","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.273483541611694","0.279202481605378","0.2700774065429","0.275289284546707","0.274865041460187","0.285436734139811","0.279227972730997","0.278284228585717","0.280563813056639","0.285661779628647","0.249941038900088","0.30514225693485","0.305218574175807","0.285597993128207","0.284575282971049","0.300536073876846","0.329689225760735","0.364390078536555","0.35966491658867","0.38423844465722","0.325782129308083","0.362673204166624","0.352268241442076","0.327542679144814","0.392621568663096","0.384566004244073","0.37723497199458","0.366669599636618","0.348263302647074","0.345746907857771","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26069939268893","0.248048898793923","0.259782404117238","0.254439181310524","0.246549594244289","0.23615861515835","0.211611662335323","0.220773773954432","0.260998129284102","0.288742627889261","0.216220449736576","0.211588964474035","0.213694240511545","0.269149216477676","0.275701739176783","0.277642316870451","0.284297930097819","0.287828843338454","0.266768433010676","0.269804627122742","0.269125933219225","0.248995218273641","0.263889617480942","0.255568550155964","0.273377156383628","0.267117045095278","0.278306908742608","0.262754033413302","0.267792214876156","0.264268649530888","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.345356741390695","0.407077502782527","3.8842563185682","3.73150215729211","3.43158551096149","3.11934343967026","2.02579091406852","1.1236694223278","1.08390127256265","1.41421386051699","0.822237797713969","0.770770029258347","0.878605849768897","0.834288956758728","0.748161482483811","0.859953412641943","0.89919869240007","0.710905735935411","0.691116062113468","0.677073929851178","0.761792728836916","0.718012614672729","0.651625392262288","0.635420150233224","0.545250262135573","0.498274752417216","0.553937884272116","0.51139155444227","0.604648387104352","0.532268035301537","","",
"Greece","GRC","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.477659000702652","0.464522131306748","0.475651449482429","0.482829151813916","0.483303179284567","0.491768831308587","0.477623660089811","0.462704667908087","0.463276931885618","0.450859450168959","0.46889921514968","0.46054392096311","0.443113470543671","0.43453925681281","0.412038380923564","0.418240471194694","0.391010833521972","0.392188932774966","0.378795195270074","0.373467006878806","0.365251424604093","0.392445363873729","0.40009760247","0.371426192629359","0.35472390120045","0.347550982843117","0.343295469032503","0.339332707854278","0.324870346716225","0.29424353908219","","",
"Grenada","GRD","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.215663261445138","0.232053800762418","0.331564995751393","0.298402503934881","0.312995254152478","0.325623388399755","0.348466271302521","0.349288076712401","0.343807463835316","0.32162088923354","0.292694967964669","0.327192733056975","0.330072825531536","0.314099567956262","0.290854747745489","0.279093482809398","0.302336549010588","0.306806098980908","0.314780767217992","0.941477853538069","0.338804488400669","0.35942084224972","0.480918339694576","0.366727592695964","0.266910674466935","0.270810436033707","0.270714233900705","0.268465111329271","0.283857157639867","0.290764193323957","","",
"Greenland","GRL","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.158840459259868","0.157133853976731","0.179635313434851","0.182867506527455","0.186784680881748","0.208131933227345","0.197059089915826","0.199800252756401","0.24085004705867","0.229409734552574","0.254361841827554","0.258854764920823","0.266055444914987","0.261147851065106","0.258247398970563","0.268199069628733","0.254354932480375","0.257674893242255","0.225940214532264","0.237071517443102","0.22245308988025","0.219160994133","0.220262653114666","0.227274596499789","0.233506159967455","0.262759320877244","0.273917205697111","0.251755069826272","0.269173176569801","0.272800758023815","","",
"Guam","GUM","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.656320539566555","0.60296499522767","0.530105051119768","0.49458091931988","0.589481897399994","0.609008625969158","0.58256482204124","0.597269273245286","0.61806471292692","0.596864810128186","0.577295934375074","0.557629281423562","0.544659960391774","0.548125348001362","0.55634514723022","0.502858978408436","0.429844220832626","0.485429356998508","0.474092881085511","0.466147169477431","0.483322529219275","0.477721963864724","0.495933408426274","0.473668575095922","0.484635590451487","0.485999436793367","0.558204903006243","0.535940071922448","0.538081355035044","0.562014691263666","","",
"High income","HIC","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.415634189316941","0.409552698052824","0.402076682637083","0.399599000293245","0.393041992208546","0.387722882175983","0.387825218768793","0.38210501350458","0.371166846271557","0.360791259749217","0.354670744752436","0.351428167468765","0.343608368546218","0.342257297325886","0.334497364742929","0.326153256841629","0.315086570317286","0.310650947850813","0.302809184032357","0.29536114780245","0.298652797661435","0.287973260373291","0.28074551636384","0.278464936176299","0.26847019757317","0.261484344919603","0.254816997397619","0.247416002357477","0.242025594869152","0.231462231912217","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.284374662063543","0.294138009798127","0.308986883463836","0.308207532140683","0.344674615347428","0.38650589933974","0.382349171442858","0.378663274429758","0.423446808526217","0.432965530259621","0.423931608216607","0.479683450393133","0.485442484540957","0.513125751594379","0.542592693005979","0.471706419824301","0.506143424731371","0.510735891886984","0.492869877986052","0.474573588279442","0.463739632853405","0.481005638252156","0.484479943822379","0.477953858679431","0.468225945369499","0.473313165657433","0.434473350928783","0.405214583304211","0.423501127225246","0.419534307815816","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.230948622963074","0.237203058072712","0.234473097147381","0.222947611533103","0.225012731882453","0.226448777326653","0.227911741021553","0.22946565867755","0.233899875826371","0.235207399828771","0.230427583661722","0.232796436571033","0.23606795512479","0.237397473474061","0.237052088214077","0.235620837516413","0.24229810947314","0.244986442770282","0.244352892059652","0.252584105104212","0.259451671099276","0.266885971350445","0.278534003940889","0.27422337800359","0.274097458577353","0.279403882573323","0.282232344172461","0.278580181944107","0.281611768801325","0.278165785850771","","",
"Croatia","HRV","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.463068805305406","0.430178400708526","0.453223819605733","0.480808615288256","0.484161729375488","0.458482028976664","0.47340715449695","0.47278707464435","0.477240901219139","0.447392589671471","0.43621840885561","0.418996166090516","0.422490914372388","0.393380636420023","0.396172677325507","0.384295252435328","0.376129441885544","0.352325026970122","0.345605173874195","0.331383315476238","0.330395717920817","0.324421312565938","0.323565956323148","0.297033651612305","0.288781509282122","","",
"Haiti","HTI","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0915459683769057","0.0880942967396732","0.0837309229074938","0.0678769095869251","0.0212275716109179","0.0914956802078158","0.103476837618092","0.12071205018789","0.121855316094246","0.124979416707802","0.131981927253388","0.144147862117195","0.163153044589841","0.155941946648154","0.145801595655292","0.143996957773681","0.14315891381553","0.162955875718917","0.157187957092225","0.145519037598567","0.190663210801754","0.199113279906849","0.177572331073148","0.186388155740998","0.208815175029133","0.22112625993598","0.222487071110019","0.215100963388405","0.209030929692855","0.214551305750461","","",
"Hungary","HUN","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.819858597681023","0.759952442998644","0.769363812217919","0.739657822355624","0.72438743971854","0.736646011277142","0.696358224847138","0.674453337977404","0.66074737778448","0.596600024997883","0.590559338620613","0.557014278863606","0.560140025424407","0.516575444396511","0.491526025031042","0.468976591622893","0.454102670748336","0.44257596303226","0.427626304205312","0.423426712354953","0.407245889243845","0.38180797884147","0.351990374395628","0.336621242259831","0.34655713804344","0.345894305181185","0.348140646331274","0.330137723656038","0.314707578933993","","",
"IBRD only","IBD","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1896292766981","1.18948783099153","1.16769831496161","1.13292585772759","1.08564846266276","1.09186744676501","1.04459751344018","1.00428363264091","0.987134593876145","0.950232633569329","0.932171541756605","0.927087962764454","0.920523845645546","0.93923586384336","0.944673532700685","0.943866145036076","0.931254300675941","0.906456186650122","0.881408352840347","0.878716600334931","0.875934914434094","0.879307744749493","0.859052896837979","0.839439036854356","0.80966508755197","0.768921744905782","0.737727554504184","0.718628162517658","0.709485382967349","0.693142060487006","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13408265387579","1.13465916716587","1.11388352720035","1.08253222067524","1.03882526164848","1.04455383028389","1.00220751626403","0.964924725934404","0.94906038502569","0.915625403247264","0.89975066835626","0.894368902705531","0.885948535332493","0.902355205807491","0.906876691742154","0.905449813469014","0.893860232398943","0.870877459161248","0.847253114050263","0.842256799729774","0.840031983162278","0.84361469717585","0.824757888815357","0.805775119891274","0.777419163238384","0.739667856429889","0.712120988000658","0.695364151316228","0.686264613801638","0.671016862666132","","",
"IDA total","IDA","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.568433521930451","0.579701787350209","0.571232052543979","0.559981397559554","0.539755110397062","0.537617351979017","0.545433855300487","0.535383567669217","0.536713840018459","0.537470379177486","0.538692373428868","0.532685743898247","0.506574785622221","0.493610045763769","0.483965316162452","0.470949103481533","0.462044412277477","0.448557533590289","0.438235670990172","0.414103048965508","0.411810469418767","0.407548873279761","0.394553190229019","0.383610950068965","0.375698612664672","0.37095328374334","0.385168859493254","0.394224610716709","0.384054813741458","0.383351834920903","","",
"IDA blend","IDB","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.769414192477983","0.800127097028958","0.806968644043747","0.808469519459337","0.765416055745707","0.76221454699052","0.775597493726083","0.765334972996698","0.764385044385785","0.769157845781407","0.778879856404864","0.763774931015614","0.701256661806731","0.671201500316856","0.651499121573438","0.614213879443068","0.595856234959729","0.56605524644521","0.552482684039242","0.503616559497556","0.498810057755931","0.489037519154407","0.452582702252371","0.446813778324143","0.43256058187194","0.417542813223434","0.438238081227827","0.445368237573657","0.424740276447622","0.429137564417546","","",
"Indonesia","IDN","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.549583271545484","0.562771951274859","0.558079958263598","0.565529123004154","0.565910604084808","0.587248205849395","0.576417916945433","0.607383514579526","0.703283164903842","0.742332689929377","0.71048405464896","0.737803272363173","0.714403314277988","0.744829305927392","0.724763421320699","0.687556541849531","0.694220273850092","0.680543996563196","0.635485825694026","0.631495678387531","0.631647318664337","0.680547982261361","0.65021674903996","0.573039496981725","0.589538849216812","0.567517667791964","0.533642795661093","0.54453493964672","0.577464325743152","0.590700625084746","","",
"IDA only","IDX","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.371526709874996","0.363188185276068","0.335667028926661","0.316769077242021","0.319258903155531","0.324598228080723","0.32824719342009","0.325951377616782","0.331923344634542","0.33167337463202","0.325799785202598","0.328078123907213","0.3291244906719","0.331225993528748","0.328486704975016","0.338279445651965","0.338630077867848","0.340607057487124","0.334852272397622","0.331597048717125","0.331687511795218","0.331420446671026","0.338507135793558","0.322235134729484","0.320200713279399","0.32498463978102","0.334344244700548","0.346410221105456","0.346465510629387","0.341924854642273","","",
"Isle of Man","IMN","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21136768992756","1.29154028077462","1.26284551780744","1.25381054308379","1.23788729165767","1.23789829806974","1.20748779301131","1.22825411602383","1.18071997700561","1.16915669773841","1.17154259734781","1.13631410724044","1.13130601427201","1.0768751397487","1.07069961254621","1.0385131817155","1.0276316271164","1.04996644135929","1.08530478371682","1.10544940167519","1.08078823288249","1.08682339590425","1.12017170594374","1.08766534814485","1.10230648107209","1.02587588944996","0.963984693046496","0.954109861649232","0.947066227336826","0.9145683790631","","",
"Not classified","INX","CO2 emissions (kg per 2015 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
